"Climate profile","Temp_continuous","Proportion_continuous"
"Hot variable",48.8,0.0240686715328467
"Hot variable",48.9,0.0236489176225234
"Hot variable",49,0.0232241918665276
"Hot variable",49.1,0.0227947945776851
"Hot variable",49.2,0.0223610260688217
"Hot variable",49.3,0.0219231866527633
"Hot variable",49.4,0.0214815766423357
"Hot variable",49.5,0.021036496350365
"Hot variable",49.6,0.0205882460896767
"Hot variable",49.7,0.020137126173097
"Hot variable",49.8,0.0196834369134515
"Hot variable",49.9,0.0192274786235662
"Hot variable",50,0.0187695516162669
"Hot variable",50.1,0.0183099562043796
"Hot variable",50.2,0.0178489927007299
"Hot variable",50.3,0.0173869614181439
"Hot variable",50.4,0.0169241626694473
"Hot variable",50.5,0.0164608967674661
"Hot variable",50.6,0.0159974640250261
"Hot variable",50.7,0.0155341647549531
"Hot variable",50.8,0.015071299270073
"Hot variable",50.9,0.0146091678832117
"Hot variable",51,0.014148070907195
"Hot variable",51.1,0.0136883086548488
"Hot variable",51.2,0.0132301814389989
"Hot variable",51.3,0.0127739895724713
"Hot variable",51.4,0.0123200333680917
"Hot variable",51.5,0.0118686131386861
"Hot variable",51.6,0.0114200291970803
"Hot variable",51.7,0.0109745818561001
"Hot variable",51.8,0.0105325714285714
"Hot variable",51.9,0.0100942982273201
"Hot variable",52,0.00966006256517206
"Hot variable",52.1,0.00923016475495307
"Hot variable",52.2,0.00880490510948904
"Hot variable",52.3,0.00838458394160582
"Hot variable",52.4,0.00796950156412928
"Hot variable",52.5,0.0075599582898853
"Hot variable",52.6,0.00715625443169968
"Hot variable",52.7,0.00675869030239832
"Hot variable",52.8,0.00636756621480707
"Hot variable",52.9,0.0059831824817518
"Hot variable",53,0.00560583941605839
"Hot variable",53.1,0.00523583733055265
"Hot variable",53.2,0.00487347653806047
"Hot variable",53.3,0.0045190573514077
"Hot variable",53.4,0.00417288008342021
"Hot variable",53.5,0.00383524504692388
"Hot variable",53.6,0.00350645255474452
"Hot variable",53.7,0.00318680291970802
"Hot variable",53.8,0.00287659645464024
"Hot variable",53.9,0.00257613347236703
"Hot variable",54,0.00228571428571429
"Hot variable",54.1,0.00200563920750782
"Hot variable",54.2,0.00173620855057351
"Hot variable",54.3,0.00147772262773722
"Hot variable",54.4,0.0012304817518248
"Hot variable",54.5,0.00099478623566215
"Hot variable",54.6,0.000770936392075075
"Hot variable",54.7,0.000559232533889463
"Hot variable",54.8,0.000359974973931171
"Hot variable",54.9,0.00017346402502606
"Hot variable",55,8.67361737988404e-19
